Latitude,Longitude,Hour
29.808852,-95.360052,16
29.710182,-95.378652,6
29.698313,-95.382289,13
29.940873,-95.432648,18
29.749049,-95.390946,22
29.750135,-95.391151,11
29.748838,-95.391211,13
29.749049,-95.390946,2
29.967068,-95.562735,17
29.967068,-95.562735,1
29.967468,-95.57504,9
29.862964,-95.422714,10
29.862954,-95.423499,15
29.862992,-95.418128,11
29.685172,-95.498503,18
29.685605,-95.467349,11
29.615335,-95.444909,23
29.616049,-95.482666,21
29.653191,-95.369955,2
29.743408,-95.394646,0
29.741292,-95.394626,6
29.734304,-95.394646,23
29.748314,-95.370595,19
29.743167,-95.361986,21
29.746266,-95.367139,15
29.746266,-95.367139,17
29.745747,-95.366287,6
29.745747,-95.366287,4
29.748314,-95.370595,20
29.751469,-95.375753,13
29.745747,-95.366287,17
29.751469,-95.375753,16
29.743769,-95.362919,12
29.750951,-95.374899,17
29.743167,-95.361986,19
29.751469,-95.375753,14
29.750951,-95.374899,15
29.751968,-95.376609,12
29.751469,-95.375753,21
29.751469,-95.375753,1
29.751968,-95.376609,15
29.743167,-95.361986,14
29.751968,-95.376609,11
29.743769,-95.362919,12
29.745747,-95.366287,18
29.746784,-95.368001,15
29.751469,-95.375753,9
29.745747,-95.366287,13
29.745747,-95.366287,11
29.743167,-95.361986,11
29.743769,-95.362919,14
29.743167,-95.361986,20
29.743167,-95.361986,5
29.743769,-95.362919,15
29.743769,-95.362919,11
29.737955,-95.592506,21
29.737955,-95.592506,19
29.737917,-95.387764,6
29.946636,-95.497986,17
29.718542,-95.482835,10
29.859689,-95.441941,11
29.876028,-95.479938,17
29.950697,-95.383459,20
29.933014,-95.41499,16
29.931797,-95.414878,1
29.933014,-95.41499,9
29.933014,-95.41499,7
29.931797,-95.414878,10
29.765206,-95.469243,11
29.704527,-95.41246,16
29.704527,-95.41246,1
29.704527,-95.41246,14
29.684859,-95.553912,7
29.684859,-95.553912,7
29.684859,-95.553912,5
29.846899,-95.481737,13
29.764071,-95.612462,23
29.732992,-95.489661,9
29.732992,-95.489661,21
29.95126,-95.37484,1
29.95126,-95.37484,19
29.95126,-95.37484,22
29.943034,-95.435935,22
29.94618,-95.422751,19
29.950772,-95.397207,19
29.941506,-95.441001,12
29.951661,-95.38511,18
29.941506,-95.441001,21
29.941557,-95.441791,6
29.950834,-95.391205,21
29.941557,-95.441791,11
29.941506,-95.441001,7
29.941506,-95.441001,8
29.941506,-95.441001,6
29.941506,-95.441001,6
29.948883,-95.417504,17
29.941506,-95.441001,17
29.948889,-95.419047,19
29.950834,-95.391205,7
29.94618,-95.422751,17
29.94618,-95.422751,11
29.950748,-95.39958,10
29.948889,-95.419047,20
29.948889,-95.419047,8
29.948889,-95.419047,9
29.950606,-95.404169,6
29.950772,-95.397207,11
29.950606,-95.404169,0
29.950606,-95.404169,7
29.948215,-95.422019,2
29.94618,-95.422751,22
29.941506,-95.441001,6
29.94618,-95.422751,17
29.941557,-95.441791,10
29.948889,-95.419047,19
29.948889,-95.419047,16
29.952343,-95.298598,17
29.95233,-95.30054,15
29.95144,-95.346096,6
29.952213,-95.294422,12
29.813142,-95.309789,15
29.946034,-95.441094,11
29.946034,-95.441094,18
29.946034,-95.441094,4
29.946034,-95.441094,4
29.936975,-95.40744,14
29.936975,-95.40744,11
29.936975,-95.40744,18
29.936975,-95.40744,5
29.948861,-95.410566,22
29.948315,-95.410068,13
29.615473,-95.285401,12
29.813142,-95.309789,14
29.813142,-95.309789,9
29.813142,-95.309789,17
29.777865,-95.335912,16
29.776613,-95.335904,13
29.78589,-95.336004,9
29.689654,-95.345027,15
29.689654,-95.345027,10
29.704661,-95.312999,10
29.639884,-95.338726,18
29.704904,-95.358735,23
29.70354,-95.353919,11
29.714485,-95.295181,22
29.714485,-95.295181,13
29.708481,-95.305709,17
29.701463,-95.347234,11
29.698747,-95.339075,12
29.702232,-95.350082,16
29.700346,-95.343561,14
29.698747,-95.339075,13
29.698274,-95.322804,9
29.701909,-95.348599,14
29.701463,-95.347234,12
29.701909,-95.348599,0
29.782432,-95.644449,13
29.78271,-95.641788,20
29.78271,-95.641788,13
29.78271,-95.641788,17
29.78271,-95.641788,20
29.813142,-95.309789,15
29.639982,-95.357453,9
29.8489,-95.512733,12
29.8489,-95.512733,20
29.8489,-95.512733,10
29.8489,-95.512733,7
29.8489,-95.512733,3
29.8489,-95.512733,11
29.848622,-95.510745,7
29.848577,-95.514463,7
29.848577,-95.514463,16
29.883301,-95.294094,14
29.85612,-95.267927,15
29.850045,-95.267619,2
29.853847,-95.515568,22
29.728758,-95.336492,5
29.712475,-95.310417,5
29.712475,-95.310417,21
29.712475,-95.310417,22
29.715687,-95.31542,21
29.709501,-95.306082,21
29.712475,-95.310417,7
29.712475,-95.310417,12
29.715687,-95.31542,21
29.709501,-95.306082,11
29.712475,-95.310417,4
29.700347,-95.292029,21
29.672224,-95.263876,10
29.686618,-95.275878,8
29.693587,-95.284624,15
29.667158,-95.260442,17
29.65563,-95.252798,16
29.64765,-95.247142,6
29.620942,-95.220845,17
29.649827,-95.248985,14
29.640011,-95.241627,18
29.605487,-95.273711,16
29.635692,-95.236836,16
29.605487,-95.273711,14
29.629082,-95.229506,12
29.64577,-95.246313,19
29.629082,-95.229506,12
29.605487,-95.273711,20
29.628871,-95.229291,13
29.605487,-95.273711,14
29.605487,-95.273711,13
29.62866,-95.229075,18
29.620942,-95.220845,16
29.641396,-95.243215,17
29.620942,-95.220845,13
29.605487,-95.273711,20
29.605487,-95.273711,19
29.640011,-95.241627,16
29.605487,-95.273711,22
29.641396,-95.243215,18
29.649827,-95.248985,19
29.62866,-95.229075,9
29.60791,-95.207251,6
29.605487,-95.273711,9
29.605487,-95.273711,16
29.629082,-95.229506,8
29.629082,-95.229506,7
29.605487,-95.273711,6
29.649827,-95.248985,13
29.620942,-95.220845,13
29.641396,-95.243215,17
29.620942,-95.220845,21
29.641396,-95.243215,14
29.620942,-95.220845,14
29.605487,-95.273711,17
29.629082,-95.229506,10
29.605487,-95.273711,11
29.626104,-95.22631,17
29.605487,-95.273711,15
29.605487,-95.273711,12
29.629082,-95.229506,12
29.619399,-95.218996,19
29.614093,-95.213207,1
29.619399,-95.218996,11
29.619399,-95.218996,14
29.619399,-95.218996,20
29.619399,-95.218996,21
29.614093,-95.213207,2
29.614093,-95.213207,12
29.614093,-95.213207,16
29.619399,-95.218996,21
29.617508,-95.216833,22
29.62866,-95.229075,8
29.617508,-95.216833,10
29.613161,-95.212068,15
29.617508,-95.216833,0
29.581111,-95.178879,15
29.589217,-95.186545,11
29.588433,-95.185758,5
29.597439,-95.19545,11
29.581111,-95.178879,8
29.588433,-95.185758,16
29.543899,-95.145613,12
29.591576,-95.189992,10
29.591576,-95.189992,10
29.591576,-95.189992,10
29.591576,-95.189992,16
29.543899,-95.145613,13
29.591576,-95.189992,16
29.591576,-95.189992,18
29.543899,-95.145613,19
29.704969,-95.299535,22
29.721064,-95.324988,13
29.704969,-95.299535,9
29.704969,-95.299535,13
29.704969,-95.299535,9
29.704969,-95.299535,12
29.709117,-95.305562,4
29.591576,-95.189992,13
29.704969,-95.299535,14
29.704969,-95.299535,15
29.704969,-95.299535,11
29.704969,-95.299535,20
29.704969,-95.299535,17
29.656718,-95.253529,22
29.667158,-95.260442,11
29.661231,-95.25658,12
29.656718,-95.253529,13
29.661231,-95.25658,19
29.672224,-95.263876,13
29.657159,-95.254635,15
29.657159,-95.254635,14
29.678554,-95.270025,0
29.661231,-95.25658,1
29.675971,-95.267474,7
29.672224,-95.263876,10
29.659762,-95.255574,7
29.656718,-95.253529,12
29.591576,-95.189992,16
29.591576,-95.189992,14
29.591576,-95.189992,15
29.889634,-95.381571,17
29.889634,-95.381571,23
29.889634,-95.381571,19
29.889634,-95.381571,12
29.889634,-95.381571,14
29.889634,-95.381571,16
29.889634,-95.381571,15
29.889634,-95.381571,6
29.889634,-95.381571,7
29.889634,-95.381571,12
29.889634,-95.381571,15
29.889634,-95.381571,9
29.889634,-95.381571,7
29.889634,-95.381571,5
29.889634,-95.381571,22
29.889634,-95.381571,15
29.889634,-95.381571,16
29.889634,-95.381571,17
29.889634,-95.381571,14
29.889634,-95.381571,19
29.889634,-95.381571,2
29.60801,-95.247087,17
29.607991,-95.247038,15
29.605398,-95.216749,10
29.605398,-95.216749,13
29.68591,-95.587505,11
29.716207,-95.490917,11
29.716303,-95.482596,8
29.716553,-95.486776,22
29.716274,-95.484798,4
29.716188,-95.493067,15
29.716188,-95.493067,16
29.716337,-95.478367,19
29.864562,-95.478068,11
29.576101,-95.118712,20
29.734882,-95.32636,11
29.669165,-95.532535,10
29.669603,-95.533765,0
29.669165,-95.532535,19
29.669603,-95.533765,8
29.669603,-95.533765,18
29.669165,-95.532535,16
29.669165,-95.532535,20
29.669165,-95.532535,5
29.669603,-95.533765,18
29.669165,-95.532535,22
29.669165,-95.532535,8
29.877624,-95.50009,11
29.725875,-95.320092,6
29.799744,-95.560265,9
29.750871,-95.400525,1
29.750871,-95.400525,1
29.748432,-95.374355,19
29.737965,-95.356869,7
29.750373,-95.377732,4
29.852294,-95.325947,10
29.845572,-95.342897,0
29.811852,-95.276164,17
29.623734,-95.262863,16
29.750115,-95.459142,8
29.750115,-95.459142,15
29.750115,-95.459142,17
29.748417,-95.360339,13
29.748417,-95.360339,14
29.756751,-95.353386,20
29.745485,-95.362278,20
29.812517,-95.558908,8
29.812562,-95.540307,6
29.812562,-95.540307,22
29.812517,-95.558908,15
29.812537,-95.545062,11
29.812537,-95.545062,10
29.812562,-95.540307,16
29.812517,-95.558908,19
29.812517,-95.558908,7
29.812517,-95.558908,7
29.812562,-95.540307,12
29.812562,-95.540307,22
29.812537,-95.545062,21
29.812708,-95.573316,15
29.811223,-95.509547,3
29.810877,-95.51187,6
29.811223,-95.509547,0
29.810877,-95.51187,10
29.810877,-95.51187,19
29.810833,-95.497977,5
29.811223,-95.509547,12
29.809651,-95.525936,10
29.811223,-95.509547,18
29.811223,-95.509547,7
29.811223,-95.509547,17
29.811223,-95.509547,20
29.810877,-95.51187,11
29.809651,-95.525936,20
29.809651,-95.525936,15
29.869779,-95.494813,9
29.869779,-95.494813,13
29.61914,-95.407059,0
29.748209,-95.295476,8
29.708741,-95.527338,18
29.708518,-95.527838,16
29.708518,-95.527838,10
29.67353,-95.298123,21
29.769436,-95.351264,8
29.769436,-95.351264,18
29.840153,-95.469535,12
29.840189,-95.462754,15
29.840153,-95.469535,12
29.769436,-95.351264,21
29.769436,-95.351264,10
29.769436,-95.351264,21
29.769436,-95.351264,17
29.830959,-95.35544,8
29.819606,-95.352443,7
29.901011,-95.372186,16
29.900232,-95.372012,2
29.895626,-95.370927,18
29.846389,-95.359656,8
29.853073,-95.372476,21
29.783157,-95.316821,17
29.740994,-95.408009,8
29.764679,-95.241996,10
29.781248,-95.331956,8
29.775533,-95.357799,3
29.74895,-95.3422,8
29.743282,-95.326565,14
29.740833,-95.318594,12
29.740257,-95.316735,1
29.747476,-95.339753,0
29.741132,-95.319546,17
29.742695,-95.324645,23
29.742379,-95.323632,3
29.74947,-95.343055,23
29.740536,-95.317646,9
29.736476,-95.304512,11
29.7351,-95.300059,5
29.730894,-95.286245,5
29.731927,-95.290114,10
29.7351,-95.300059,15
29.734502,-95.298206,2
29.733279,-95.294276,9
29.734502,-95.298206,6
29.691464,-95.280459,9
29.88383,-95.290024,12
29.792548,-95.396585,20
29.792548,-95.396585,10
29.807017,-95.396866,8
29.798088,-95.396695,10
29.809712,-95.397646,5
29.799924,-95.396731,14
29.759487,-95.602406,14
29.759487,-95.602406,16
29.759487,-95.602406,23
29.719497,-95.500955,7
29.718049,-95.505651,17
29.71752,-95.515723,10
29.718021,-95.505888,13
29.719497,-95.500955,10
29.71752,-95.515723,6
29.71752,-95.515723,13
29.717729,-95.528256,13
29.717598,-95.539734,8
29.717695,-95.532041,11
29.717782,-95.526344,20
29.717557,-95.537772,12
29.717729,-95.528256,9
29.717597,-95.53589,15
29.717598,-95.539734,16
29.717597,-95.53589,15
29.715052,-95.575396,10
29.715052,-95.575396,12
29.715052,-95.575396,14
29.715052,-95.575396,17
29.716595,-95.553789,15
29.717881,-95.536735,5
29.716398,-95.550114,15
29.718083,-95.541642,20
29.715575,-95.569005,9
29.716433,-95.548542,20
29.716471,-95.551529,15
29.715523,-95.57336,18
29.717934,-95.544019,16
29.716433,-95.548542,14
29.717934,-95.544019,12
29.716595,-95.553789,16
29.717602,-95.519888,14
29.635,-95.497245,19
29.750605,-95.344248,8
29.742263,-95.386448,6
29.74228,-95.383707,8
29.738858,-95.576021,9
29.72868,-95.575865,14
29.73509,-95.575942,11
29.73046,-95.575519,20
29.73046,-95.575519,15
29.72868,-95.575865,21
29.73509,-95.575942,0
29.739673,-95.576056,14
29.859002,-95.317462,14
29.733451,-95.406885,14
29.752462,-95.395736,10
29.797878,-95.553362,16
29.69335,-95.530149,7
29.679761,-95.419041,15
29.678043,-95.419036,19
29.679761,-95.419041,22
29.678043,-95.419036,17
29.679761,-95.419041,23
29.622386,-95.462428,21
29.621135,-95.480822,16
29.620762,-95.46232,18
29.839639,-95.557468,17
29.614124,-95.412424,18
29.711002,-95.268283,13
29.682749,-95.314099,21
29.799903,-95.398008,10
29.796218,-95.397934,7
29.799903,-95.398008,18
29.803977,-95.398096,15
29.783317,-95.397696,14
29.796218,-95.397934,19
29.783317,-95.397696,16
29.777792,-95.397596,0
29.76632,-95.397315,8
29.779636,-95.397628,9
29.76632,-95.397315,0
29.76632,-95.397315,7
29.76632,-95.397315,14
29.779636,-95.397628,20
29.76632,-95.397315,19
29.813142,-95.309789,15
29.813142,-95.309789,14
29.779636,-95.397628,11
29.779636,-95.397628,18
29.77405,-95.39751,9
29.779636,-95.397628,21
29.77405,-95.39751,19
29.785171,-95.406857,7
29.828521,-95.395546,1
29.816343,-95.454954,21
29.786749,-95.376559,2
29.833689,-95.366042,15
29.711565,-95.281265,20
29.790809,-95.445699,7
29.846046,-95.522397,19
29.846046,-95.522397,0
29.846046,-95.522397,11
29.846046,-95.522397,12
29.802944,-95.462271,9
29.846046,-95.522397,9
29.846046,-95.522397,12
29.846046,-95.522397,16
29.846046,-95.522397,8
29.846046,-95.522397,1
29.846046,-95.522397,18
29.846046,-95.522397,5
29.846046,-95.522397,2
29.846046,-95.522397,23
29.844139,-95.519124,10
29.846046,-95.522397,9
29.776508,-95.306161,13
29.918201,-95.382425,20
29.680681,-95.57802,17
29.555203,-95.112718,6
29.72214,-95.387492,12
29.895575,-95.285598,14
29.720611,-95.384934,18
29.720611,-95.384934,13
29.719623,-95.384135,19
29.720611,-95.384934,15
29.813142,-95.309789,20
29.813142,-95.309789,8
29.813142,-95.309789,6
29.813142,-95.309789,15
29.813142,-95.309789,14
29.813142,-95.309789,5
29.813142,-95.309789,6
29.813142,-95.309789,7
29.813142,-95.309789,7
29.709521,-95.381828,12
29.709521,-95.381828,19
29.813142,-95.309789,13
29.709521,-95.381828,17
29.709521,-95.381828,14
29.709521,-95.381828,22
29.709521,-95.381828,20
29.661074,-95.312689,19
29.667439,-95.301577,15
29.663433,-95.345148,17
29.777829,-95.322035,8
29.777805,-95.325068,4
29.829818,-95.478538,14
29.830289,-95.475542,12
29.885184,-95.491358,15
29.889344,-95.491836,4
29.887969,-95.491822,6
29.632152,-95.36552,12
29.735264,-95.465806,17
29.735273,-95.463229,16
29.599688,-95.143719,19
30.061933,-95.151491,11
29.891237,-95.426288,13
29.891069,-95.429135,10
29.60772,-95.438683,17
29.710533,-95.608777,17
29.803792,-95.496734,11
29.787521,-95.384012,9
29.787564,-95.379329,17
29.787566,-95.379315,4
29.734449,-95.504442,17
29.734449,-95.504442,16
29.707792,-95.492939,18
29.781986,-95.321145,20
29.673795,-95.493085,20
29.672701,-95.492635,16
29.644468,-95.493202,12
29.616606,-95.492769,18
29.616606,-95.492769,12
29.616606,-95.492769,9
29.618354,-95.4927,0
29.616606,-95.492769,7
29.617991,-95.492637,22
29.701819,-95.492889,9
29.714538,-95.496505,22
29.701819,-95.492889,6
29.714413,-95.496378,11
29.714538,-95.496505,2
29.701819,-95.492889,10
29.69822,-95.492812,11
29.706394,-95.492918,14
29.714538,-95.496505,0
29.707792,-95.492939,12
29.714413,-95.496378,18
29.707792,-95.492939,19
29.714538,-95.496505,17
29.702821,-95.492886,7
29.702821,-95.492886,7
29.710209,-95.493013,11
29.710209,-95.493013,12
29.707792,-95.492939,5
29.706394,-95.492918,20
29.706394,-95.492918,14
29.707792,-95.492939,13
29.716199,-95.498405,17
29.699422,-95.492839,21
29.704466,-95.492895,20
29.72507,-95.500941,0
29.728101,-95.500999,14
29.725745,-95.500961,17
29.72507,-95.500941,18
29.72507,-95.500941,14
29.723719,-95.500907,5
29.732825,-95.501233,10
29.72507,-95.500941,20
29.72507,-95.500941,0
29.730466,-95.501013,10
29.731667,-95.501041,10
29.722292,-95.500893,3
29.719146,-95.500759,10
29.721782,-95.500892,14
29.721782,-95.500892,14
30.085649,-95.714013,14
29.642023,-95.222237,12
29.603233,-95.434671,23
29.607524,-95.44583,5
29.617478,-95.445807,17
29.611495,-95.445894,11
29.813142,-95.309789,15
29.611495,-95.445894,8
29.660267,-95.308942,14
29.657897,-95.332888,8
29.819661,-95.328885,22
29.819661,-95.328885,19
29.801021,-95.328373,13
29.819661,-95.328885,1
29.816874,-95.328867,15
29.805806,-95.328457,14
29.819661,-95.328885,0
29.819661,-95.328885,11
29.87036,-95.31492,11
29.85428,-95.330102,8
29.820826,-95.311265,19
29.667364,-95.312206,15
29.667364,-95.312206,11
29.667364,-95.312206,12
29.841889,-95.399234,21
29.703694,-95.380704,14
29.703694,-95.380704,22
29.702076,-95.375594,17
29.702355,-95.376677,8
29.702076,-95.375594,20
29.70429,-95.382228,14
29.70429,-95.382228,10
29.703694,-95.380704,10
29.703694,-95.380704,18
29.703694,-95.380704,19
29.703889,-95.381317,18
29.702355,-95.376677,14
29.704008,-95.381654,12
29.702355,-95.376677,22
29.704008,-95.381654,19
29.81353,-95.509562,7
29.81353,-95.509562,0
29.81353,-95.509562,22
29.831111,-95.509158,14
29.831497,-95.509464,22
29.831111,-95.509158,7
29.831111,-95.509158,14
29.808009,-95.506696,19
29.81353,-95.509562,15
29.81353,-95.509562,21
29.81353,-95.509562,11
29.81353,-95.509562,9
29.81353,-95.509562,8
29.81353,-95.509562,12
29.81353,-95.509562,22
29.81353,-95.509562,16
29.81353,-95.509562,22
29.81353,-95.509562,2
29.81353,-95.509562,6
29.81353,-95.509562,21
29.638158,-95.241801,8
29.638155,-95.246252,19
29.638084,-95.258068,23
29.840366,-95.542966,4
29.644311,-95.349823,20
29.731135,-95.632529,22
29.845572,-95.342897,12
29.845572,-95.342897,23
29.845572,-95.342897,11
29.845572,-95.342897,11
29.845572,-95.342897,6
29.845572,-95.342897,13
29.845572,-95.342897,18
29.845572,-95.342897,19
29.845572,-95.342897,2
29.845572,-95.342897,10
29.845572,-95.342897,5
29.845572,-95.342897,20
29.845572,-95.342897,11
29.857081,-95.468685,12
29.864188,-95.303378,6
29.864188,-95.303378,8
29.796103,-95.684205,8
29.738846,-95.37681,6
29.813142,-95.309789,21
29.665545,-95.413141,6
29.855292,-95.428704,14
29.805119,-95.302021,16
29.805119,-95.302021,7
29.807034,-95.302033,10
29.851677,-95.300735,18
29.851677,-95.300735,11
29.852417,-95.300653,0
29.848486,-95.302295,13
29.846162,-95.302271,22
29.851677,-95.300735,17
29.853085,-95.300643,21
29.852417,-95.300653,17
29.853085,-95.300643,11
29.848486,-95.302295,20
29.851677,-95.300735,11
29.834007,-95.302175,8
29.834007,-95.302175,9
29.831369,-95.302172,19
29.836648,-95.302177,18
29.836648,-95.302177,3
29.86687,-95.300711,19
29.891184,-95.301073,3
29.889199,-95.301025,14
29.875918,-95.300736,6
29.851932,-95.30052,20
29.851932,-95.30052,1
29.889199,-95.301025,13
29.857637,-95.300653,18
29.851932,-95.30052,18
29.862493,-95.300706,2
29.851932,-95.30052,10
29.88435,-95.3009,14
29.851932,-95.30052,14
29.609979,-95.404956,20
29.609979,-95.404956,20
29.717271,-95.495615,20
29.838952,-95.464751,10
29.748839,-95.38794,0
29.709441,-95.502848,13
29.709441,-95.502848,16
29.710613,-95.516691,5
29.710613,-95.516691,18
29.799409,-95.472943,10
29.78722,-95.372267,10
29.784871,-95.372257,9
29.766868,-95.372473,15
29.871915,-95.536346,3
29.871915,-95.536346,22
29.7245,-95.592235,3
29.7245,-95.592235,17
29.7245,-95.592235,17
29.852137,-95.474743,18
29.888469,-95.494586,7
29.888469,-95.494586,17
29.888588,-95.494582,17
29.852137,-95.474743,20
29.684893,-95.255986,13
29.67854,-95.264587,15
29.675778,-95.267972,7
29.67854,-95.264587,16
29.683163,-95.258324,23
29.63713,-95.358997,19
29.72687,-95.318277,21
29.798856,-95.31299,9
29.805834,-95.491315,9
29.600027,-95.216133,12
29.746169,-95.409589,9
29.880585,-95.31591,4
30.02677,-95.404359,12
30.02677,-95.404359,0
29.921179,-95.391966,12
29.921179,-95.391966,15
29.921179,-95.391966,17
29.666814,-95.59458,20
29.664557,-95.609022,13
29.665311,-95.597247,21
29.665701,-95.605189,22
29.666529,-95.595434,13
29.674335,-95.593375,16
29.67778,-95.3464,7
29.749922,-95.355011,9
29.742452,-95.360925,10
29.735379,-95.366481,0
29.717504,-95.496231,19
29.717504,-95.496231,15
29.717504,-95.496231,14
29.717504,-95.496231,16
29.846294,-95.645763,17
29.747546,-95.384818,1
29.747337,-95.38796,6
29.688492,-95.34208,10
29.777323,-95.424236,14
30.024562,-95.429362,16
29.803592,-95.448012,9
29.803592,-95.448012,13
29.803592,-95.448012,9
29.682476,-95.464959,9
29.683063,-95.495884,18
